,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
111,scopus,"n bautista-puig, filippo de, e mauleon, e sanz-casado",scientific landscape of citizen science publications dynamics content and presence in social media,"Scientific landscape of citizen science publications: Dynamics, content and presence in social media",publications,"altmetrics, citizen science, open science",2019,English,10.3390/publications7010012
112,scopus,"s hayon, h tripathi, i m stormont, m m dunne, m j naslund, m m siddiqui",twitter mentions and academic citations in the urologic literature,Twitter Mentions and Academic Citations in the Urologic Literature,urology,,2019,English,10.1016/j.urology.2018.08.041
113,scopus,p a b schulz,impacts and influences of the revista brasileira de ensino de fisica os impactos e influencias da revista brasileira de ensino de fisica,Impacts and influences of the Revista Brasileira de Ensino de Física [Os impactos e influências da Revista Brasileira de Ensino de Física],revista brasileira de ensino de fisica,"altmetria, altmetrics, cientometria, citatiosn, citações, periódicos científicos, scientific journals, scientometrics",2019,Portuguese,10.1590/1806-9126-rbef-2018-0225
114,scopus,j komljenovic,linkedin platforming labour and the new employability mandate for universities,"Linkedin, platforming labour, and the new employability mandate for universities",globalisation societies and education,"digital platform, employability, higher education, labour market, linkedin",2019,English,10.1080/14767724.2018.1500275
115,scopus,"j p alperin, c j gomez, s haustein",identifying diffusion patterns of research articles on twitter a case study of online engagement with open access articles,Identifying diffusion patterns of research articles on Twitter: A case study of online engagement with open access articles,public understanding of science,"altmetrics, diffusion, open access, public use of research, science communication, social media, social network analysis, twitter",2019,English,10.1177/0963662518761733
116,scopus,m g dozmorov,github statistics as a measure of the impact of open source bioinformatics software,GitHub statistics as a measure of the impact of open-source bioinformatics software,frontiers in bioengineering and biotechnology,"altmetrics, bioinformatics, github, impact factor, software",2018,English,10.3389/fbioe.2018.00198
117,scopus,"m erfanmanesh, a abrizah",mapping worldwide research on the internet of things during 2011 2016,Mapping worldwide research on the Internet of Things during 2011-2016,electronic library,"altmetrics, bibliometric analysis, internet of everything, internet of things, web of things",2018,English,10.1108/el-09-2017-0196
118,scopus,"n robinson-garcia, leeuwen van, i rafols",using altmetrics for contextualised mapping of societal impact from hits to networks,Using altmetrics for contextualised mapping of societal impact: From hits to networks,science and public policy,"altmetrics, open science, research evaluation, social engagement, societal impact, twitter",2018,English,10.1093/scipol/scy024
119,scopus,"c s jabaley, r f groff, iv, m j stentz, v moll, g c lynde, j m blum, v n o'reilly-shah",highly visible sepsis publications from 2012 to 2017 analysis and comparison of altmetrics and bibliometrics,Highly visible sepsis publications from 2012 to 2017: Analysis and comparison of altmetrics and bibliometrics,journal of critical care,"bibliometrics, critical care, information dissemination, information science, scholarly communication, sepsis",2018,English,10.1016/j.jcrc.2018.09.033
120,scopus,"d tal, a gordon",intellectual leadership of leonardo da vinci a bibliometric study,Intellectual Leadership of Leonardo da Vinci: A Bibliometric Study,society,"altmetrics, bibliometrics, intellectual leadership, leonardo da vinci",2018,English,10.1007/s12115-018-0307-1
121,scopus,"r lezama-nicolas, m rodriguez-salvador, r rio-belver, i bildosola",a bibliometric method for assessing technological maturity the case of additive manufacturing,A bibliometric method for assessing technological maturity: the case of additive manufacturing,scientometrics,"62-07, additive manufacturing, bibliometrics, c13, technology life cycle, technology maturity, technology readiness level",2018,English,10.1007/s11192-018-2941-1
122,scopus,"d torres-salinas, j gorraiz, n robinson-garcia",the insoluble problems of books what does altmetric com have to offer,The insoluble problems of books: what does Altmetric.com have to offer?,aslib journal of information management,"altmetrics, books, databases, library tools, research evaluation, social sciences and humanities",2018,English,10.1108/ajim-06-2018-0152
123,scopus,a e williams,exploring the utility of academia edu a swot analysis,Exploring the utility of Academia.edu: a SWOT analysis,information and learning science,"academia.edu, academic social networks, altmetrics, information technology, open access publishing, research networks",2018,English,10.1108/ils-09-2018-0094
124,scopus,"y e ye, j -c na",to get cited or get tweeted a study of psychological academic articles,To get cited or get tweeted: a study of psychological academic articles,online information review,"altmetrics, citation, scholarly communication, social web, twitter",2018,English,10.1108/oir-08-2017-0235
125,scopus,"h park, h w park",research evaluation of asian countries using altmetrics comparing south korea japan taiwan singapore and china,"Research evaluation of Asian countries using altmetrics: comparing South Korea, Japan, Taiwan, Singapore, and China",scientometrics,"altmetric mentions, altmetrics, asian countries, quadruple helix, research evaluation, triple helix",2018,English,10.1007/s11192-018-2884-6
126,scopus,"g wang, g hu, c li, l tang",long live the scientists tracking the scientific fame of great minds in physics,Long live the scientists: Tracking the scientific fame of great minds in physics,journal of informetrics,"altmetrics, google corpus, own-group preference, scientific fame",2018,English,10.1016/j.joi.2018.08.008
127,scopus,"s huang, l j martin, c h yeh, a chin, h murray, w b sanderson, r mohindra, t m chan, b thoma",the effect of an infographic promotion on research dissemination and readership a randomized controlled trial,The effect of an infographic promotion on research dissemination and readership: A randomized controlled trial,canadian journal of emergency medicine,"infographics, knowledge translation, online educational resources, social media",2018,English,10.1017/cem.2018.436
128,scopus,m thelwall,do females create higher impact research scopus citations and mendeley readers for articles from five countries,Do females create higher impact research? Scopus citations and Mendeley readers for articles from five countries,journal of informetrics,"altmetrics, citation analysis, gender, mendeley",2018,English,10.1016/j.joi.2018.08.005
